address,eth_balance,cSum
0x9068c2b43f44415e70ac8c556fd7994b05049b69,2.28332E+21,2.54016E+25
0xaeb960ed44c8a4ce848c50ef451f472a503456b2,2.2732E+21,2.54038E+25
0xfacece87e14b50eafc85c44c01702f5f485ca460,2.25303E+21,2.54061E+25
0x00f2b67b5a5ec2ff88b2be7d5a8d1a39d5929237,2.23545E+21,2.54083E+25
0x66017d22b0f8556afdd19fc67041899eb65a21bb,2.21985E+21,2.54106E+25
0xcf4c85f6022d606f4710d4d53ea6369763186697,2.17051E+21,2.54127E+25
0x241e82c79452f51fbfc89fac6d912e021db1a3b7,2.16332E+21,2.54149E+25
0x6e36c2a0aa630932762e25e4ef2999471a2169b1,2.08569E+21,2.5417E+25
0x5683abc959c1f9b5b557433d72c63b964596691f,2.03648E+21,2.5419E+25
0x728ee922e3393fce0fb0fbfcd3185cf9fec51de2,2.03643E+21,2.5421E+25
0xfe8ad7dd2f564a877cc23feea6c0a9cc2e783715,2.0175E+21,2.54231E+25
0x976ecc7c22c4917f93f351d712365f42d06dd1be,2.0137E+21,2.54251E+25
0xf075f193d04f422407add89b60db9aa20fdbe56f,2.00985E+21,2.54271E+25
0x8b2e100d96c528692c07b993e3276ef369fc4611,2.0058E+21,2.54291E+25
0xd94ddd5059f8c54a7b215e8cb9466647d5383f8a,2.001E+21,2.54311E+25
0x822aa645a37162bde1a0b6865d985af4a2fb9da8,2E+21,2.54331E+25
0x19986fcfbc5ef9b9e377fa8429c5a8d215cbe814,2E+21,2.54351E+25
0x273fab3e9830bed5cefe745123b68a025f0c6a2f,2E+21,2.54371E+25
0xd52306eabc2be4e2dc8fbd1f929ac73008430f3f,1.97085E+21,2.54391E+25
0xd08c3a59725e81485fd70c44f6cb0bf03ee9a1ac,1.96126E+21,2.5441E+25
0xed617e55107ce96635d59dbfd2878632e56d7974,1.93802E+21,2.5443E+25
0xa38efeec7dd86e08e3b12d59bfbcf7c016e3250b,1.923E+21,2.54449E+25
0x14bc856a8c11ee934fad2adf5e2cc289b019e398,1.92005E+21,2.54468E+25
0x64258a72f6970e0a227f61a0ad337eba881d0b6e,1.909E+21,2.54487E+25
0x681bd23f6128db3f9b8914595d1a63830a6212fa,1.90117E+21,2.54506E+25
0x66be1bc6c6af47900bbd4f3711801be6c2c6cb32,1.90101E+21,2.54525E+25
0xc597f86424eeb6599ea40f999dbb739e3aca5d82,1.89746E+21,2.54544E+25
0x5d9f93a4e1a686e52c500d8ed81a4c220c33d03b,1.8061E+21,2.54562E+25
0xd20e4d854c71de2428e1268167753e4c7070ae68,1.79799E+21,2.5458E+25
0xc7c49f2cb8ec12012089f11a8dd5cadd3332ca5b,1.7777E+21,2.54598E+25
0x231568baa78111377f097bb087241f8379fa18f4,1.76781E+21,2.54616E+25
0xdf6750ecdb74c0cc548d6536f4ec5d67e0376ed3,1.7566E+21,2.54633E+25
0x250e76987d838a75310c34bf422ea9f1ac4cc906,1.75298E+21,2.54651E+25
0x6492780dc59598c6f8a4984c6deffd4600ba0003,1.747E+21,2.54668E+25
0x9a016ce184a22dbf6c17daa59eb7d3140dbd1c54,1.73343E+21,2.54686E+25
0x0feccb11c5b61b3922c511d0f002c0b72d770dce,1.72368E+21,2.54703E+25
0x1352921fa98e89c7e0ad785fc5aae1e4768428c6,1.71753E+21,2.5472E+25
0xb7e229ca0c50b99b76bbd04c7431d1bcb51726ca,1.70353E+21,2.54737E+25
0x380a19ac342f019f1fbb0c2470c2793a9c4bb8d5,1.70026E+21,2.54754E+25
0x05b34bf3562c61715f70240104abc6ae8c80055c,1.67444E+21,2.54771E+25
0x34ae633305f4de7f2e26491f8941183111bff64b,1.6712E+21,2.54787E+25
0xa58e822de1517aae7114714fb354ee853cd35780,1.65708E+21,2.54804E+25
0x52b8dc6816caf977d7728f0f235f40c6d1259f2f,1.64422E+21,2.54821E+25
0x4039e1c58b27298d92e69d5bf215378e4f8544a5,1.6357E+21,2.54837E+25
0xda12b368a93007ef2446717765917933cebc6080,1.63377E+21,2.54853E+25
0x6c40df073960a3dc65b409c30895008c0c6850e9,1.62645E+21,2.54869E+25
0xd1d5e97d8baadd3b383442ba6f2903ca1349f89a,1.62176E+21,2.54886E+25
0x9dafec62c3ef9cf8add8532ff339b991a30f421d,1.61937E+21,2.54902E+25
0x3e3c08a8c022b0fd7b90765a712885e3d5cca842,1.60301E+21,2.54918E+25
0x95fd9ac18d72c84d47442181828202b9ec8419c6,1.59998E+21,2.54934E+25
0x91d65caf4b9562779e39a30ea492bd4b02a9acbb,1.59193E+21,2.5495E+25
0x3fcb02a27dc60573a0cb9bff9528fcd77e78d734,1.56831E+21,2.54966E+25
0xa422890cbbe5eaa8f1c88590fbab7f319d7e24b6,1.56759E+21,2.54981E+25
0x6548cbdef8875f5d85902fe3d469c7289aaf18a4,1.52198E+21,2.54996E+25
0xa5e74626c383335e532017a9e4d44d7d503c7ce5,1.51564E+21,2.55012E+25
0xdabd1639339caaee6dd1449475536f99f534a088,1.50011E+21,2.55027E+25
0xede62b9947636c75da2ad95efba47e3bf05df034,1.5E+21,2.55042E+25
0x55ca4b396927c323326eaa4a3a2743c59b231d06,1.5E+21,2.55057E+25
0x039e4b541bc94d3748a2863a67c629f736fb25ef,1.5E+21,2.55072E+25
0x50b2cfb1a97e20458a5e3cbca629c24d18dee2d3,1.49363E+21,2.55086E+25
0x690f0581ececcf8389c223170778cd9d029606f2,1.477E+21,2.55101E+25
0xfceaaaeb8d564a9d0e71ef36f027b9d162bc334e,1.47337E+21,2.55116E+25
0x109e588d17c1c1cff206acb0b3ff0aaeffde92bd,1.46999E+21,2.55131E+25
0x3fd8462e467708e5d1dd4ad6becf4058d4ccbd8d,1.46788E+21,2.55145E+25
0x33440a6139a550cd68ba21cdafa3241f10041d26,1.4258E+21,2.5516E+25
0xd31a34d621122bebe0dee360e33bbe61193d5b90,1.4161E+21,2.55174E+25
0x9f2df004713f8bf9b1daf14566d8c832fc010282,1.40799E+21,2.55188E+25
0xa415f025e3efa9737f01a1b720440ed5345b8ef9,1.40749E+21,2.55202E+25
0x16720400d99de846b2491c6f0ec80ba091e47553,1.4E+21,2.55216E+25
0xf6e51ae30705cd7248d4d9ac602cb58cc4b61a52,1.4E+21,2.5523E+25
0x697b4acaa24430f254224eb794d2a85ba1fa1fb8,1.39889E+21,2.55244E+25
0x23c2c34f38ce66ccc10e71e9bb2a06532d52c5e9,1.39796E+21,2.55258E+25
0xaf35f9551f728c65c4f5a40eff1e3afd18025008,1.38755E+21,2.55272E+25
0xd341f357138dc3d1488e203a0138de71f4e0de63,1.37633E+21,2.55286E+25
0x7c223e22738b1954866a8616f60769fd619e2a42,1.375E+21,2.55299E+25
0x5d978983cb87fdf306cd4fe8fc0e99a1b8a6c5f4,1.37256E+21,2.55313E+25
0xb6eb39c1bc2d2618bbdb539ac5fb796ea3ce59dc,1.36605E+21,2.55327E+25
0x18c82286d4219780aefffd29e30ca986d3a88a2d,1.334E+21,2.5534E+25
0xfabbaf3c22be2a27daba478bdaefadf9c4d2264c,1.33129E+21,2.55353E+25
0xcb655d8f11cef9db51ff621329d36b43d0b30521,1.32415E+21,2.55367E+25
0x07715f89037b891d8f7d239143f43e93a8b49781,1.31431E+21,2.5538E+25
0x94b18793b93b524b110fead408b955422b982fa4,1.30831E+21,2.55393E+25
0x11a416891c5d7a2066164a6edc3bc3b478f47720,1.30024E+21,2.55406E+25
0xfcb733335456aacb010b3ba2f6270c83e849ecc3,1.29572E+21,2.55419E+25
0x63c880aab2e8aad1a571d38a70a79b6c4729c468,1.29213E+21,2.55432E+25
0x4d45e1b503c374dc91db2cc0077c6b8ee5170064,1.28523E+21,2.55445E+25
0x9e43205ceecad3794b62c1015736d40d137576ae,1.2708E+21,2.55457E+25
0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,1.25924E+21,2.5547E+25
0x097eba1d7fdc960a473939974cad691b7bcb4295,1.25E+21,2.55482E+25
0x1e39fbf0c16a20f65613a4ed1baa088a8937b15c,1.24493E+21,2.55495E+25
0xdfd0e372da1806ad971fd0a0e1b805524e3506de,1.24326E+21,2.55507E+25
0xc6aebfc53c5d8be6f19b3d270a322b81b47f3305,1.23598E+21,2.5552E+25
0xec212e49aef6f0c038a9eb51bbf2db534661e4ef,1.235E+21,2.55532E+25
0xa62142888aba8370742be823c1782d17a0389da1,1.22771E+21,2.55544E+25
0x79169e7818968cd0c6dbd8929f24d797cc1af9a1,1.22429E+21,2.55556E+25
0x443a881775037152334d05baf073d259b79b770c,1.2076E+21,2.55569E+25
0xde21f729137c5af1b01d73af1dc21effa2b8a0d6,1.2047E+21,2.55581E+25
0xe4c00cfd4aa493ad890ef83ad9d643a788b17bd9,1.20104E+21,2.55593E+25
0x43d037a562099a4c2c95b1e2120cc43054450629,1.1995E+21,2.55605E+25
0x5005e8dc0033e78af80cfc8d10f5163f2fcf0e79,1.1841E+21,2.55616E+25
0xd7dfc49e5d13f77830029134fb06f5fa6d5e8ec4,1.17644E+21,2.55628E+25
0xd3ba32dd207db75f535001fac749c925423d8a6f,1.17214E+21,2.5564E+25
0x64f12eff978b5ba5d6303de91a1f9b76a607223b,1.17011E+21,2.55652E+25
0x9a2d163ab40f88c625fd475e807bbc3556566f80,1.16259E+21,2.55663E+25
0x0c01089aedc45ab0f43467cceca6b4d3e4170bea,1.15766E+21,2.55675E+25
0x5be786ad38f5846f605a8003550074cdfd4899a1,1.15023E+21,2.55686E+25
0x04c62019ab478bff5874e7b7d9bc84fcf7e30025,1.146E+21,2.55698E+25
0x40ed3699c2ffe43939ecf2f3d11f633b522820ad,1.1414E+21,2.55709E+25
0x54896f542f044709807f0d79033934d661d39fc1,1.14094E+21,2.55721E+25
0x1b4c87add7a98d28910a0e1ab616d71aa4b4ce8b,1.12442E+21,2.55732E+25
0x7e31901f73ce892c77fcc23c66e172318e85a88c,1.12323E+21,2.55743E+25
0x676b82800fb42e86b24ec6135f50c80d3c49267a,1.11692E+21,2.55754E+25
0x9f2912a7e4449e5b6d1164413ec1966a23f1d2f9,1.11212E+21,2.55765E+25
0xa8c9341a2a08b4cae992f745993a0da3a90e54f3,1.11121E+21,2.55776E+25
0xebacd5907d96b80e7d0f94af0292e4e50742d813,1.10998E+21,2.55788E+25
0xeda61b1e9f414889dde0dbe83b3bacf814a98e87,1.1007E+21,2.55799E+25
0xa4e9f9415c915597211d5db194e66712c891cb98,1.1E+21,2.5581E+25
0x094e4f42e3f4743befa472138540109a6f4b7ab4,1.1E+21,2.55821E+25
0x6971b13bd4346e397dfb0daf8f49def81ce2985f,1.1E+21,2.55832E+25
0x03cb0021808442ad5efb61197966aef72a1def96,1.07233E+21,2.55842E+25
0xf786c34106762ab4eeb45a51b42a62470e9d5332,1.06513E+21,2.55853E+25
0x1b3de683a4ff93457b0a27986361a5090e3fbb50,1.06128E+21,2.55864E+25
0x581779a782d77d8e7667bedd1f50dbf2f0d700b7,1.05368E+21,2.55874E+25
0x3c7bd91eab9c711e8cc52d25d4b557b329743ee6,1.05E+21,2.55885E+25
0x7ee7ca6e75de79e618e88bdf80d0b1db136b22d0,1.04393E+21,2.55895E+25
0xb1be5e4c68b16c5b434b24d55c252e5852f7aa29,1.04173E+21,2.55905E+25
0xa205d797243126f312ae63bb0a5ea9a32fb14f41,1.0126E+21,2.55916E+25
0xa6347afc86abf77bb4c79ef56deb7cf2892566f3,1.00426E+21,2.55926E+25
0x9fa8fa61a10ff892e4ebceb7f4e0fc684c2ce0a9,1.00362E+21,2.55936E+25
0x55423da56319ddd796dcd6deb9eb8e885c9241f6,1.00229E+21,2.55946E+25
0x5f67a690ba13d0d300360b62cafd4d5b94900d06,1.001E+21,2.55956E+25
0xa90ed750af40adf0edb8752e1fc753da0824b642,1.00071E+21,2.55966E+25
0x1de8f9874a5b60c94304888f8b42db21f06813e6,1.00037E+21,2.55976E+25
0xb61695537801cdb6ada7390d44e887c9db7dd87d,1.00001E+21,2.55986E+25
0xdedcdb374944d65626892245aec26a7e17901603,1E+21,2.55996E+25
0xd7c810f6316f6b83ae3eeda44583e4a8a0ae95c4,1E+21,2.56006E+25
0x1c0e9b714da970e6466ba8e6980c55e7636835a6,1E+21,2.56016E+25
0xd619c8da0a58b63be7fa69b4cc648916fe95fa1b,1E+21,2.56026E+25
0xaeb75a38cea8819578f5ecddb33e1c488b0cecf0,1E+21,2.56036E+25
0xb6f6e47953e12810f8fc266bb976f94868eddfcc,1E+21,2.56046E+25
0xef18e03baa3377532698afa286eb53e8bb74a261,1E+21,2.56056E+25
0xb843ccd58b071376ed307873dc4a60336fc02ace,1E+21,2.56066E+25
0x96d03e9776cc04a088cec5a55abce21e295e2a94,1E+21,2.56076E+25
0xc47e264246024b251257287a84e0b89658e5f764,9.99999E+20,2.56086E+25
0xae7a1b1ba864696bcdcec94a34fb5836ca9a3910,9.99988E+20,2.56096E+25
0xbdfbf47e565b16f60f512fb9100a33535544972e,9.999E+20,2.56106E+25
0x377c0497a7212051d63ff8fe2ef40c5c0f85d182,9.96994E+20,2.56116E+25
0x0cc94978e9fb7cf98865585ae5961e6fcab5953d,9.8676E+20,2.56126E+25
0x42d19684d4c941570ad8b347e2890d6db0da3778,9.84522E+20,2.56135E+25
0x9c5254d935cf85bb7bebdd8558d3b11cd27a387d,9.71302E+20,2.56145E+25
0xaa7427d8f17d87a28f5e1ba3adbb270badbe1011,9.63902E+20,2.56155E+25
0x05d972e19ae28c7cb58f3bf470e98ce797346893,9.63415E+20,2.56164E+25
0x25756f9c2cceacd787260b001f224159ab9fb97a,9.62269E+20,2.56174E+25
0x3b3c17d821e987eab444f7dbb6c204ef14da06d6,9.34968E+20,2.56183E+25
0xb9195b5160626ad79bc769ccd604bf08e30d72f2,9.31217E+20,2.56193E+25
0xd27e44f7f4118db2c7812a363f5b76859c20e0b3,9.12206E+20,2.56202E+25
0x780b6e67925e35b98b6ff8a1b2653572af73b8f9,9.11703E+20,2.56211E+25
0x3acad81bf4d1b80982cc656ca86231d49f8ba9dd,9.0945E+20,2.5622E+25
0x57d839894c4e2ea6c8cea03a06f70a4b1a6d5307,9.02995E+20,2.56229E+25
0x065e8450326d39b005db001724d584ff92405a56,9E+20,2.56238E+25
0x817988830be2d4bae71453dee423a2f913b1b139,8.865E+20,2.56247E+25
0xab83d96de35bad6f234178fbb6507203488e9626,8.83624E+20,2.56256E+25
0x0c8d88fc589c410a6e5d72535a1806f5169773fc,8.73018E+20,2.56264E+25
0x1bdac750132eb91e569f6fd2582d2d67f6f1ea0c,8.61463E+20,2.56273E+25
0x0b7dc5a43ce121b4eaaa41b0f4f43bba47bb8951,8.59135E+20,2.56282E+25
0xaa448eff88b1e752d50b87220b543d79eac15a0e,8.56348E+20,2.5629E+25
0xe6ea2fdf2ec0f90f710aef181de583986e4903cb,8.51587E+20,2.56299E+25
0xd54f0d348fa79f6ec81197d22eef984d3ecb24a4,8.50946E+20,2.56307E+25
0x839752bbda13dfb468a5be9e500b244d8b877632,8.48225E+20,2.56316E+25
0xa34edd0e0223c2151b8408e3043b2f6edc564fce,8.48181E+20,2.56324E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56333E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56341E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56349E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56358E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56366E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56375E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56383E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56391E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.564E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56408E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56416E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56425E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56433E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56442E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.5645E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56458E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56467E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56475E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56484E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.56492E+25
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,8.38329E+20,2.565E+25
0xa053ab61de2d2e1dbf37ed9ff750181256e342fd,8.29813E+20,2.56509E+25
0xaf1c81db4d7c15fa1ae2e162470034a152971b93,8.2385E+20,2.56517E+25
0xdfa97a42747bfb1b935be15212a51d5f2cb4b36d,8.19961E+20,2.56525E+25
0xdad697274f95f909ad12437c516626d65263ce47,8.15624E+20,2.56533E+25
0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405,8.12932E+20,2.56541E+25
0x2a549b4af9ec39b03142da6dc32221fc390b5533,8.12102E+20,2.56549E+25
0x7b74c19124a9ca92c6141a2ed5f92130fc2791f2,7.8693E+20,2.56557E+25
0x7693f7100a671d0cbfca63bd766fd698c17d6f04,7.79089E+20,2.56565E+25
0x4de05b00797b11ae43e08ad0068fbd0689a0e041,7.688E+20,2.56573E+25
0x6e13c1e972da3a189739a2bddb575d43e3620400,7.6301E+20,2.5658E+25
0xd7e66a7deaf0d32400ecf6910d22bd50c677f318,7.57449E+20,2.56588E+25
0xa93bb239509d16827b7ee9da7da6fc8478837247,7.52153E+20,2.56595E+25
0xe5a04d98538231b0fab9aba60cd73ce4ff3039df,7.46759E+20,2.56603E+25
0xf4e11b89519eccd988a56749f1c64ad9bfe0298f,7.43687E+20,2.5661E+25
0x1de591da043aa0b220f1dc6f05efd3df1d47bc52,7.43427E+20,2.56618E+25
0xcbd6ed4fd56d83bac9640201c4dcde1efa1ad60f,7.43024E+20,2.56625E+25
0x99a45808e29c2ebcebf2bb8c8e488aeb408e97e9,7.42272E+20,2.56633E+25
0xf6c5fca9ca34c4b23045efffa576716ff70542c1,7.4169E+20,2.5664E+25
0x5f3ce3907e7e4c5b5b8d04dd3211ca8b81a64733,7.41427E+20,2.56648E+25
0xd010eb53a6522dd4da66a3a156334539ec1cb2a7,7.41342E+20,2.56655E+25
0xe17d5bd0fcccab82dd76dc8ea01f6b59ae3f4754,7.40702E+20,2.56662E+25
0x34ca0bf1ccbf81563e2b9ea41139c2caf74f9d12,7.4E+20,2.5667E+25
0x8754f54074400ce745a7ceddc928fb1b7e985ed6,7.39609E+20,2.56677E+25
0xb5e2d774c4672aa4297272f62d61e8a041175cb5,7.31402E+20,2.56684E+25
0x8ff920020c8ad673661c8117f2855c384758c572,7.26275E+20,2.56692E+25
0xb72b95fb930dcb072c3f0377c5abcada7f9a0172,7.19453E+20,2.56699E+25
0xc3729f50cc5a131fcf844b7b5eae8a8224e4cb4f,7.19E+20,2.56706E+25
0x822e00a929f5a92f3565a16f92581e54af2b90ea,7.18074E+20,2.56713E+25
0xda4a4626d3e16e094de3225a751aab7128e96526,7.17166E+20,2.5672E+25
0x220a9f0dd581cbc58fcfb907de0454cbf3777f76,7.1288E+20,2.56728E+25
0xb7b2fec9b30f4a56d86129921aa9804a7efe080a,7.10528E+20,2.56735E+25
0xdf5021a4c1401f1125cd347e394d977630e17cf7,7.08839E+20,2.56742E+25
0xdef545eeac0bd8b55a9e9c6b461f96ddd0fdd0de,7.00441E+20,2.56749E+25
0x4f022432247d9e27462df92a213953f76be20a28,7.002E+20,2.56756E+25
0x8ad531d73ec2d85507f920e40ff188b36545a51b,7E+20,2.56763E+25
0x9247ae45052f5cee8cb599cc00b6f6295cb794f6,6.9045E+20,2.5677E+25
0x72298bd3ed75e0aa289ad61c6390596d60ffdcef,6.84312E+20,2.56777E+25
0x0194512e77d798e4871973d9cb9d7ddfc0ffd801,6.799E+20,2.56783E+25
0x4e0a22606a1abaa857ec4958ae9b0b38451dff4a,6.79591E+20,2.5679E+25
0x94bd4150e41c717b7e7564484693073239715376,6.71694E+20,2.56797E+25
0x58d3178fc815678aa7e700a4911837542b6b56ab,6.68509E+20,2.56804E+25
0xd7d5fc55adef17a39ebe01f87b07b1f38b69122f,6.6194E+20,2.5681E+25
0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8,6.57821E+20,2.56817E+25
0x227b7656129bc07eef947d3c019a7a8f36a24e74,6.551E+20,2.56823E+25
0x78d69703bc045235ef31414640283ad3317f944d,6.4996E+20,2.5683E+25
0xe59f4e08284628cf0e1d37553d404d5b3bff0c54,6.49397E+20,2.56836E+25
0x9937d515905ce8be77fde8f874442724183efb5a,6.31913E+20,2.56843E+25
0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8,6.23854E+20,2.56849E+25
0xf9fb1c508ff49f78b60d3a96dea99fa5d7f3a8a6,6.2189E+20,2.56855E+25
0xfd89ea92f6ec07d955e2adbba2400ca1a6369028,6.2101E+20,2.56861E+25
0x2b3ec5f548ffbcfed010aa1ae611c2c708876a34,6.19849E+20,2.56867E+25
0x7a5fed82b79ec0732b7e7623c6445d617ddfd09d,6.18346E+20,2.56874E+25
0x8a76c8495b579597906eb7281265e6fd70432812,6.16287E+20,2.5688E+25
0xe28e72fcf78647adce1f1252f240bbfaebd63bcc,6.10002E+20,2.56886E+25
0x83c4b3f75c094a13bf343670211efb65c264d356,6.0688E+20,2.56892E+25
0x330e726f37061fbbdab99d46ab9a5a5171529c3c,6.05063E+20,2.56898E+25
0x68a99f89e475a078645f4bac491360afe255dff1,6.01883E+20,2.56904E+25
0xab26a0b48c0feb8a9a8c4e201ffea1be2c33ae5e,6.0154E+20,2.5691E+25
0xdd50d5658f825c68cbb60f4108caa93d7e754d14,6.0153E+20,2.56916E+25
0x0ab30eeacc9b096385feb43e00c57856979bf4b9,6.01E+20,2.56922E+25
0x80c48f90d835c641e293962f44bb57ae18bf48b4,6.00609E+20,2.56928E+25
0x0397453bb7db560a039d474c5693578fdb6096c4,6E+20,2.56934E+25
0xa14703b1da572e3ddf4803113eb32159209199db,6E+20,2.5694E+25
0x2da02ac5f19ae362a4121718d990e655eb628d96,6E+20,2.56946E+25
0x62f1b070facb1088338853029588354a3ebe7330,5.99985E+20,2.56952E+25
0x39498c4948996d11e3cba2e719de769fd76d4314,5.98E+20,2.56958E+25
0x2d151db1f70248b867afb2e24fa0d4bc2a209efb,5.95991E+20,2.56964E+25
0x47c663ba238fb5c66fa7ac92c33a86a41da261de,5.94E+20,2.5697E+25
0x83c54a35e72ae07c46fc8f8f172a13ba19ac3bed,5.93927E+20,2.56976E+25
0x0c3971a66f4a96da628bfd602e51fe9a6039b2ef,5.88885E+20,2.56982E+25
0xb341f86a30390048390d6ef118d0e08bbbb0fdef,5.85E+20,2.56988E+25
0x1f52453b32bfab737247114d56d756a6c37dd9ef,5.77402E+20,2.56993E+25
0xe30ed74c6633a1b0d34a71c50889f9f0fdb7d68a,5.71961E+20,2.56999E+25
0xa85849c8318f0e6ba4e8df346175f5b76713e6e6,5.69696E+20,2.57005E+25
0x720d8790666bd40b9ca289cbe73cb1334f0ae7e3,5.69031E+20,2.57011E+25
0xda6fc5625e617bb92f5359921d43321cebc6bef0,5.68473E+20,2.57016E+25
0x4f4334d1a0bf96492633d1e22c531e54fcab7b72,5.66265E+20,2.57022E+25
0xfa57827e4ca32fa4e470c1c6190996d0c444d5a0,5.62635E+20,2.57027E+25
0x5afc06c035619654927614fac6bc1c0413715e59,5.6169E+20,2.57033E+25
0xb0bce295e0c1f7aa02510d368e514a9ae87504db,5.60048E+20,2.57039E+25
0x63825c174ab367968ec60f061753d3bbd36a0d8f,5.55209E+20,2.57044E+25
0x3f0280687c22249c765e425871425eb5c266edaf,5.55E+20,2.5705E+25
0x62131152cb97e19378463446fba94de2a7f389c1,5.53399E+20,2.57055E+25
0xda0c27269c049e915e2cc7e5f1a7a2f838ec8dec,5.51155E+20,2.57061E+25
0x12b00e3afa31bc0f8b519345e13c044df870083d,5.5E+20,2.57066E+25
0x7654cefb707c26d013039d389127d597ca7c382b,5.485E+20,2.57072E+25
0xed93fb4b30b31dd614d13e92b89aba1c6d12c9d4,5.4811E+20,2.57077E+25
0x2d8e85b308d9cbe0cdd2a9af8a07be39dda22b25,5.46626E+20,2.57083E+25
0xa63cb8ba185dd986bc0701b27e2554a150dbf990,5.46538E+20,2.57088E+25
0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,5.4424E+20,2.57094E+25
0xe5cafdf7cc3c74a33fa0e829680b1760f3003fb4,5.43365E+20,2.57099E+25
0x2cccc4b4708b318a6290511aac75d6c3dbe0cf9f,5.43272E+20,2.57105E+25
0xb7a1515069f54a5a92dd4ce68e9d43f3dca230e3,5.34886E+20,2.5711E+25
0xd216153c06e857cd7f72665e0af1d7d82172f494,5.29018E+20,2.57115E+25
0x4324500a3bcfb4a21a33c588b6817b50787a69ed,5.28827E+20,2.5712E+25
0xf6b366a9a248e298e28afebe4b20e25548e4ee33,5.27241E+20,2.57126E+25
0x9dfffc1aa30cdcbb228e188c30656d39d61405d6,5.25424E+20,2.57131E+25
0x11c2dc6cd3b8a00c2c087471ce46d75c30862e3c,5.23488E+20,2.57136E+25
0x172aa20d93047cf03de64e89cfac5ba30919acff,5.19652E+20,2.57141E+25
0xb5f54ac4466f5ce7e0d8a5cb9fe7b8c0f35b7ba8,5.1805E+20,2.57147E+25
0xf467a3ffde88e58d6bbbce36e8d31638a2c720fb,5.1407E+20,2.57152E+25
0x65b49f7aee40347f5a90b714be4ef086f3fe5e2c,5.09501E+20,2.57157E+25
0xe941b7984fece201c4e8a6325d5bc47dbcb1acbb,5.08406E+20,2.57162E+25
0xa2e3a2ca689c00f08f34b62ccc73b1477ef1f658,5.08235E+20,2.57167E+25
0x3fa306b12315e20065459b4dbc44ded81fcfa220,5.04473E+20,2.57172E+25
0x40017e114d99e65567c291cbd9667243cb21484e,5.02015E+20,2.57177E+25
0xeb4d872069a0f97e631df36dc58d8274038c0bc5,5.01387E+20,2.57182E+25
0x8daa7f87c5821dbc65023dd56aa2a719d9999bce,5.01091E+20,2.57187E+25
0x6e314220258a6fa41c2d50cd98f123ffff247d9e,5.01E+20,2.57192E+25
0x9704c1d298cd3ac8893696221b3cd8a8e44f59aa,5E+20,2.57197E+25
0xb8631db2ee4fa9b95dec6547790dfaf8dc0213b7,5E+20,2.57202E+25
0xe17dc61b6c583fddf2d9cfe0b62843ad8cd404b8,5E+20,2.57207E+25
0xc4320e768a0b71a91df1123e573512052f648ede,5E+20,2.57212E+25
0x428c131b323161f549bf61da2a434d1a3a920b0b,5E+20,2.57217E+25
0xd72d4e4dcda21abfbcfcadf0cd50b4b869019fec,5E+20,2.57222E+25
0xdb46b29957b3021a5ea79c49f443083aba994a33,5E+20,2.57227E+25
0x1426c1f91b923043f7c5fbabc6e369e7cbaef3f0,4.99756E+20,2.57232E+25
0xa23d3e1b9bf82ead0c8abaf8cd5f1111e8a24d2c,4.99713E+20,2.57237E+25
0x2073268fd199bdea7b17d47e37fe33d7752b9155,4.99548E+20,2.57242E+25
0x5c485b8060ce8e0b54cfe97238410fb65f8c5e86,4.94E+20,2.57247E+25
0x3a1f860046249646e508c417a840755571bc4680,4.90391E+20,2.57252E+25
